amount,time,location,device,is_fraud
6016.2505737316815,14,6,1,0
1124.8161520746971,6,2,3,0
2789.455549828716,2,4,0,0
3119.4455700297717,13,9,4,1
4092.8094912370466,8,3,4,0
7432.965500253305,2,6,0,1
6995.000998976283,5,4,4,0
1080.5313108520304,19,1,4,0
1386.4532668002932,8,2,4,1
2864.336193963346,0,7,0,0
2329.497207795938,8,2,2,0
4920.093770484317,11,6,2,0
7222.694501877537,3,4,0,1
7698.520875672331,15,6,2,0
5230.5556055191355,4,9,3,1
6706.082815201688,16,8,3,1
4203.991590845223,16,6,0,0
1670.5739401460175,5,5,1,0
4199.883854687352,14,0,4,0
4442.885398494021,0,3,1,0
5940.948225887385,12,7,4,0
1762.964502710256,15,0,2,0
2949.6415047834203,1,5,2,0
2915.399616370458,18,1,3,0
7675.719567950613,22,8,1,0
3554.339957812118,1,7,0,0
6041.976268548681,20,8,4,1
6007.73699408864,11,8,2,0
2128.025757501915,11,1,4,0
4577.098166526998,7,1,0,0
7154.9516320825915,11,8,4,1
3804.205767058311,23,1,3,0
7561.214471203656,10,3,0,0
1719.593543446672,1,1,0,0
597.9020506633757,0,0,4,0
7132.173715792271,3,9,4,1
6782.211177707922,8,6,2,0
7940.756058091089,6,4,4,0
5436.750937458846,21,2,0,1
7493.81997370386,9,7,4,0
6616.457455547466,19,4,2,0
6756.188533295094,13,0,1,0
4555.286855781875,0,8,3,1
3062.0049603441034,4,4,0,0
7476.791789983538,12,2,2,0
3459.776819049076,5,5,3,0
4312.860841161104,21,7,4,0
3571.683885465876,16,1,4,0
4520.722420111776,14,2,1,0
3766.688106543656,6,6,4,0
388.50063084290963,7,1,3,0
7056.9752471315505,20,4,2,0
3557.9285822315796,1,8,1,0
4713.604469816253,17,6,3,0
1117.8064830501064,20,2,2,0
32.0858446211999,22,1,3,0
1966.0942986809255,6,9,4,1
5638.165326906135,19,8,3,1
798.0602682524644,15,8,1,0
7271.5550858898105,18,8,3,1
1724.1054420026958,8,9,0,0
1640.7259462627476,11,2,4,0
1456.1561531638567,13,0,3,0
116.78379520606114,6,8,2,0
6175.584720483485,1,6,4,1
7000.901077305842,16,1,2,0
4915.23080741651,10,5,1,0
1509.658853530499,17,8,0,0
2285.7975855423333,11,7,3,0
3810.0339454328814,2,5,4,0
7634.99588322829,20,5,3,0
1982.5742176828537,13,7,3,0
5854.509001839505,14,8,4,1
3518.388545226898,18,7,0,0
2386.289550138374,9,0,0,0
3650.0479164917992,8,1,1,0
574.2977067421541,9,5,4,0
6390.505530588248,19,7,4,0
1950.1989142238222,22,3,2,0
5804.669924927799,3,3,2,1
551.4452297283168,18,1,2,0
7641.0129565446605,9,9,0,0
1548.1548083185605,16,0,1,0
7062.522899275608,11,9,1,0
6476.738310875398,0,8,3,1
7743.040093030921,10,6,1,1
3825.7358342612683,12,8,2,0
5820.541364298382,0,1,4,1
2968.8317030170833,0,9,3,1
1479.024062967452,20,4,0,0
3547.3920838029235,15,1,1,0
1330.1633780306968,6,9,4,1
7856.44675917714,22,6,2,0
774.4906966700274,9,8,0,0
4715.7477290037,15,2,0,0
5013.578522756177,0,0,1,1
4306.945945278064,21,3,4,0
5299.1761562661095,8,3,2,0
933.8652962200681,5,5,2,0
4442.373101021302,14,4,2,0
2301.2645061632556,3,4,2,0
7521.7076260919475,14,8,1,1
6097.762869250607,9,0,1,0
7780.253284867143,15,7,4,0
305.2607775728154,12,7,3,0
2284.639735569766,18,7,1,0
1567.4035801736002,19,2,2,0
94.18092555808484,3,9,4,0
1942.3942133193398,19,7,2,0
5431.813988245829,21,1,1,0
1852.5559324658757,15,7,4,0
4074.482546633533,10,7,2,0
7103.105829145164,14,2,3,0
5551.594573190857,10,3,0,0
3160.059413898726,22,8,0,0
2982.889166602306,10,8,2,0
3648.6078329978354,2,9,0,0
1420.4463212739515,23,8,3,1
5073.836135490825,23,9,3,1
2916.401788741321,16,5,2,0
6819.660967350039,4,0,3,1
6053.638517162241,12,7,0,0
4886.05274691682,9,8,2,0
2916.796770082881,4,7,0,0
1683.4049942295078,11,0,3,0
6210.334153524454,7,5,3,0
3893.840746433737,23,8,4,1
1801.8765552279733,11,8,1,0
1565.4210472448497,15,6,1,0
1327.3802314883653,1,6,2,0
6218.403763663732,2,3,0,1
1835.752546475992,17,6,1,0
4215.504896883954,16,9,2,0
3615.1131559795863,1,4,3,0
4638.98913933013,21,9,1,0
7017.853428467698,11,4,0,0
6942.640383703437,16,0,4,0
3611.353194239753,5,1,4,0
127.85317462411285,16,8,1,0
3414.418226685854,1,1,4,0
4851.517331706003,7,9,2,0
4464.329248989004,13,1,0,0
5212.432165872643,5,8,3,0
1236.8354811223023,8,2,0,0
5174.048114751957,0,1,3,1
1465.299691856459,4,6,4,0
6005.439225670508,6,8,2,0
2716.005468035127,8,5,3,0
5680.613989884721,13,6,4,0
387.6854632543262,8,2,3,0
3265.8409045993526,3,2,1,1
5641.751005495345,19,7,0,0
1818.8297780702956,14,6,2,0
6363.319923153795,3,4,4,1
5048.083966173931,2,5,2,1
4702.556368337638,23,8,0,1
2831.6230893636753,20,2,3,0
3862.199505697035,22,2,3,0
4780.8076613179355,21,5,2,0
3782.3346007495493,13,7,3,0
5588.015024904778,8,4,3,0
3472.406980190142,18,0,3,0
1622.1740880275327,5,2,1,0
1715.4005934943727,2,7,4,0
51.40113189931404,17,3,4,0
2411.1569358915863,15,8,0,0
5992.596535625764,2,5,3,1
6354.330857156689,1,9,2,1
1623.7279990555214,1,3,3,0
7672.556754986905,22,3,0,0
4021.7103338736133,9,9,3,0
7336.245098402928,14,4,1,0
5655.588428483741,2,6,0,1
5780.855217064192,7,6,4,0
684.9237523420387,17,9,4,1
1763.8290595409608,10,6,1,0
75.47459218930871,6,4,4,0
5730.440485611516,18,8,1,0
2758.784115985937,6,1,4,0
6294.286866030393,1,7,4,1
2714.7950783965252,5,9,3,1
6555.573349629394,4,7,0,1
1049.9325387177626,13,2,4,0
1391.118388276278,17,4,0,0
2730.3079339735723,3,7,0,0
3270.856674113775,3,9,4,1
2792.878972689612,23,8,0,0
6110.3580250231425,12,6,1,0
780.1263840505841,22,3,2,0
2812.980072009712,20,3,1,0
6698.733796126097,0,2,4,1
539.042632711065,19,7,1,0
7539.036343832503,4,5,2,1
7890.603153964743,23,9,1,1
713.1025497315153,2,5,0,0
2333.723815434617,20,9,4,1
2982.3433249526724,18,9,0,0
6212.248992378545,12,8,0,0
4769.434862873287,6,2,4,0
5156.703775438076,9,3,4,0
6061.291033433955,2,2,3,1
948.2421004990207,22,2,2,0
6666.509607997547,1,0,0,1
5646.430334420252,6,9,0,0
4620.84709294498,8,5,4,0
7118.434001590538,20,8,4,1
5603.949299301038,11,4,1,0
1617.5912012350482,21,9,0,0
3440.8143216999556,9,1,0,0
3954.8727211511878,18,9,4,1
446.46492586949313,12,3,0,0
7637.326919313646,9,5,2,0
1032.9752000710434,4,6,3,0
5581.202831477681,14,6,4,0
4052.317133546587,20,3,4,0
209.92983782595857,2,9,0,0
7398.356069535572,7,9,3,1
6815.435286507371,5,4,3,0
4196.442133591165,18,3,4,0
1835.3939774348648,16,9,4,1
977.3750109873534,9,5,4,0
2910.322873059852,0,6,2,0
2047.1491069634935,12,1,0,0
4055.9961520453585,9,9,2,0
7731.442322506815,11,2,4,0
4601.753178370983,1,7,3,1
7119.998791841333,9,6,0,0
5208.776305778739,20,0,0,0
3804.595980064668,22,3,4,0
6837.587464053303,0,4,4,1
3773.588040833115,0,2,4,0
6949.682223230337,19,3,4,0
2336.1562727582436,14,9,4,1
1034.86052473509,21,9,4,1
6843.239142581692,0,9,0,1
4701.384234522371,20,6,2,0
7113.293724000437,8,7,3,0
7502.928519904103,23,8,4,1
433.75898101973615,6,1,3,0
4010.2495683616526,15,3,0,0
3002.8415698508616,15,0,3,0
5008.737884575587,12,2,0,1
6349.761621632577,9,7,1,0
2248.31877671508,17,6,2,1
4456.603083063507,8,7,1,0
5671.284996339672,11,5,0,0
1079.7765072716934,23,4,1,0
6513.464913080378,12,9,0,0
4850.84625082452,10,8,1,0
7596.551809723646,14,4,0,0
2719.533708449893,9,8,2,0
869.6268089859033,9,3,2,0
4054.4771022902178,8,4,2,0
691.0571198169636,2,0,0,0
7756.364553975434,22,5,3,0
314.28624126624635,15,2,1,0
6029.263689352928,11,9,1,0
4203.193673147241,16,1,1,0
2952.122116723818,14,5,1,0
531.4081052466939,2,0,2,0
4979.224558767994,4,8,3,1
4683.836533480688,12,4,1,0
2250.66176817546,23,6,3,0
7282.222502775446,5,9,0,0
2436.3595087059807,8,8,0,0
3600.5546576838888,18,8,1,0
4352.380835069652,6,6,4,0
806.3538660194073,12,3,2,0
7457.6329451129905,21,3,1,0
2999.4165388460738,4,6,2,0
650.8298149253771,15,7,1,0
3101.3929335342627,3,6,2,1
4803.619364005182,4,9,4,0
4111.65311121153,19,3,4,0
5557.863082428006,18,3,0,0
448.5941168329455,22,7,1,0
2279.902179125089,5,8,4,1
6554.748461836618,3,6,4,1
643.75003389193,0,2,1,0
6844.6102077941805,16,9,1,0
739.7092561564644,8,0,0,0
6676.461448059112,15,4,4,0
2889.5032666244197,22,5,2,0
4899.61146074144,1,8,1,1
1227.3324896057454,10,4,1,0
534.0189301928209,4,0,1,0
1731.42594114098,12,3,1,0
1027.1912741800209,19,1,4,0
2502.6851519486563,16,3,2,0
4117.494055855606,14,6,0,0
4712.131911202251,21,8,3,1
6319.995518501044,11,2,4,0
5251.637946520627,5,2,4,0
4872.022809410776,19,3,3,0
3297.197309748768,12,6,3,0
3793.098437506309,17,5,1,0
3319.094030974498,23,4,2,0
6738.117410340758,14,3,4,0
1843.8536181244567,14,7,4,0
50.738847678007176,7,3,0,0
5212.302578323783,18,2,3,0
1623.685158192457,22,6,3,0
7121.470514796925,13,1,4,0
6873.075406004716,6,3,3,0
618.4353385660061,13,7,1,0
855.5753012855483,4,3,0,0
3963.896880012097,14,9,4,1
4875.73518884099,20,6,0,0
2202.892158170515,14,1,1,0
5735.797745011469,23,4,0,1
4761.353587246378,3,3,3,1
2601.968757439695,0,8,4,1
207.84504689831317,16,6,0,0
6002.451498981649,19,8,2,0
1721.9555582715363,0,9,4,1
6676.617578983713,15,6,0,0
3365.22062913377,12,1,4,0
4618.734153840965,17,1,0,0
6984.22509961997,9,1,0,0
6909.665892355028,22,4,3,0
2975.2990040723685,17,0,0,0
1675.0666972551708,16,6,2,0
6202.2928914401145,8,1,3,0
3467.476227799039,13,3,2,0
1540.3757385042377,20,8,2,0
7235.880611825616,12,7,1,0
1588.8430329574937,19,9,2,0
211.32830968889246,19,1,0,0
167.13839027052265,13,3,4,0
4980.411274851843,10,3,3,0
5295.092110436655,12,1,3,0
2491.7784319305865,16,1,3,0
2563.487859030272,2,4,4,0
2719.2538509042424,0,3,2,1
5442.867581337235,20,7,1,0
469.77965925949457,4,3,0,0
7433.285239767149,12,7,3,0
1784.0557481986843,23,4,0,0
7997.387275910528,4,0,2,1
1376.32393682856,4,8,1,0
6173.513926212458,22,7,3,0
1791.183296712352,11,0,2,0
651.3701791378155,1,2,1,0
7000.091928183438,22,2,3,0
6870.716317231181,15,4,2,0
3231.545287634563,16,6,0,0
5620.657159610712,4,0,4,1
4458.742131807918,11,0,3,0
6824.384128821622,14,9,1,0
2523.872474702642,5,5,1,0
4191.760837991887,12,4,4,0
3885.552107780381,10,2,4,0
2834.4770809235856,16,2,2,0
7132.183241128196,8,3,4,0
1331.194007676971,15,9,3,1
1200.3215729679657,16,1,4,0
4617.391734905397,19,8,3,1
5261.666368729611,23,3,0,1
1560.9809383248985,17,9,4,1
3128.7859508257197,12,2,0,0
7572.777924615056,10,9,1,0
1976.7062944119386,12,6,4,0
5348.543813428566,23,8,1,1
5922.494402612238,12,1,0,0
3587.7889522239507,11,5,1,0
7500.520264142866,13,4,0,0
5894.57059807423,12,0,2,0
3666.107015987878,8,6,0,0
4556.834938199871,13,0,2,0
5542.44448018368,0,9,1,1
4739.5604925316,8,8,0,0
7030.187182689477,3,3,2,1
2858.3248549318073,11,7,0,0
2402.5864917461604,23,0,3,0
1714.6419215146382,13,4,3,0
307.0748296764381,8,2,1,0
348.8966452185424,2,3,3,0
6961.091268908716,5,3,4,0
5428.753205515229,2,7,2,1
5285.956661414706,0,9,4,1
4919.069337384414,21,9,3,1
6794.5070618293685,20,2,1,0
3844.7340706966916,2,0,4,0
6963.934574323611,13,4,1,0
2878.762984327002,19,1,0,0
7414.026497191029,1,5,4,1
5590.762555749515,11,3,0,0
2061.131202515296,9,8,4,1
4514.858948900558,12,6,2,0
4266.579339098603,19,1,1,0
1107.50107973402,3,6,0,0
4731.98703147616,18,9,3,1
2521.711061617079,21,7,4,0
423.52839064277146,0,2,0,0
7589.505980863986,10,2,4,0
5133.715500668981,15,1,4,0
7015.9668603074215,18,0,4,0
5410.067760080959,18,2,0,0
2859.084618660203,11,9,0,0
4103.941138268848,2,6,4,0
5407.59534897568,22,8,3,1
7682.217339985493,23,8,1,1
2033.0873256779632,17,5,4,0
7000.4415836998205,16,5,3,0
7393.002053327684,4,4,1,1
5364.972039698358,15,1,4,0
7450.476686073695,23,6,1,1
3186.039306881561,13,0,4,0
7624.36432744334,18,5,0,0
5623.749102941969,5,3,4,0
340.83611051340114,2,2,4,0
7255.448290393327,5,0,4,0
3878.3601082203745,11,5,4,0
3685.314243298774,19,6,3,0
4533.9005148071765,10,0,2,0
1199.3294514359673,6,0,3,0
3755.982558296352,0,6,3,0
6649.862097658377,15,5,0,0
128.7822608044351,15,6,4,0
2186.9726967933484,16,7,3,0
24.624418618534538,14,7,1,0
3328.6119166530375,20,8,4,1
5827.882506397409,8,8,0,0
6391.180773771455,4,6,0,1
7561.7921402104175,19,8,1,0
4869.994380701438,7,5,0,0
2040.7417988898992,20,8,4,1
7393.5628533479085,0,1,2,1
6203.649452273607,6,1,2,0
4597.555721610141,10,5,3,0
5566.643524672893,19,2,0,0
7394.909258284396,20,1,4,0
5700.590257641009,12,7,1,0
2950.1541881399485,21,6,1,0
5705.660477301328,12,7,4,0
327.023911069426,6,5,4,0
3094.392416835497,10,8,1,0
3253.5526396054065,17,8,0,0
1338.8716841945732,0,1,3,0
189.56841701140257,11,9,3,0
1071.3829869187539,2,4,3,0
5238.6988588974555,0,8,4,1
6419.299086827682,3,2,1,1
7905.686924352159,5,4,1,0
2774.176207352412,4,7,1,0
4797.0368819775085,10,1,1,0
7497.4740096869,19,5,1,0
1340.4990417985302,22,3,2,0
5742.576462810228,12,5,4,0
6041.05497152756,10,2,4,0
716.3594092753603,5,5,2,0
6890.688834538605,18,6,3,1
6505.7748516511965,14,9,0,0
272.0570375865884,20,2,4,0
733.2198969660116,12,4,4,0
397.7695166653593,9,7,2,0
2681.274536735901,0,1,4,0
4076.76548048601,12,6,4,0
4261.120084997257,5,0,3,0
2144.995744356694,20,6,2,0
7293.217108049392,23,0,4,1
2949.261005025946,19,3,1,0
369.17349694299327,11,3,2,0
2405.3157567733842,16,4,3,0
4251.219833240523,17,1,0,0
3268.733471592915,23,5,4,0
2194.370940198577,7,5,1,0
1054.9293818657177,13,7,1,0
6554.220178269357,4,9,0,1
7969.181210782914,21,0,2,0
2639.689357523437,1,3,3,0
3056.060248191948,21,1,4,0
4946.210009792271,10,7,4,0
5748.939590510653,2,3,4,1
3139.276130754712,21,7,1,0
7239.911488269613,15,1,2,0
4482.231893885202,20,3,0,0
3605.8686608654184,15,8,2,0
5175.148661513442,8,4,3,0
7622.66676675214,12,5,3,0
6357.445593901535,9,9,0,0
324.9049786283191,16,8,1,0
2661.8177363659775,20,8,0,0
3767.0047561850256,16,6,3,0
2519.5679898117965,9,1,1,1
5602.9995488395,7,6,2,0
6611.021853151336,6,8,3,1
5852.104036006246,13,1,1,0
7914.719628192061,21,6,1,0
2184.0184449047674,17,6,4,0
7000.5410127202495,20,2,2,0
6134.148208070017,18,5,1,0
2900.619166677378,17,7,0,0
5874.325726537464,13,9,2,0
837.0872715638844,9,7,2,0
6315.721191312716,0,2,3,1
4260.983167683886,8,5,2,0
2341.859930810479,17,1,2,0
5247.93952776452,12,1,4,0
5134.7518897217,16,7,2,0
1679.8423506431998,22,9,1,0
248.02733141815145,21,4,0,0
3471.8125822788825,15,4,4,0
4558.247395408647,23,3,4,1
7013.459200572935,10,9,4,1
7426.093281202518,22,3,4,0
4232.797719163347,8,7,3,0
6031.658852729516,6,2,4,0
3517.2296622623353,21,2,3,0
5969.926841800279,0,7,3,1
1642.3881918886395,8,2,2,0
2971.6625547542335,9,1,0,0
5075.65285051485,15,4,2,0
150.17293502859525,20,2,3,0
5781.078176159937,17,5,2,1
6685.106332638993,13,6,1,0
3196.137580446142,10,2,4,0
3586.2996253314286,23,8,4,1
6811.001286671165,3,9,3,1
6206.358809431637,18,0,2,0
2308.755164821833,12,6,1,0
2595.188971959504,0,3,1,0
5432.63146796282,20,6,1,0
4507.768749123049,18,8,3,1
1302.025420916493,14,8,2,0
2482.8896242871856,19,0,1,0
7200.36629864484,14,9,1,0
5506.954621594496,10,3,2,0
7887.864669895728,22,6,2,0
6137.265177196251,4,9,4,1
7536.085584988004,23,5,0,1
1733.427648094451,21,8,0,0
6173.021574161321,9,6,1,0
166.63907358164045,17,2,2,0
5367.726373583714,6,6,4,0
3756.9118135713297,0,9,3,1
2777.3467750009486,2,4,0,0
6899.922796583247,0,1,0,1
6834.8702027969575,16,9,2,0
183.30213066465544,14,2,3,0
4877.993453983201,4,5,0,1
2945.8186334460465,21,5,4,0
3328.209706996091,15,6,0,0
6657.165710054114,11,5,2,0
2482.1689733637877,18,8,2,0
7544.675241047773,13,4,3,0
1441.1724418452654,2,4,0,0
5303.465774828581,18,7,3,0
5378.480010775049,0,7,0,1
2021.300315616206,20,0,1,0
2601.3811186927796,0,2,0,0
6679.2139481766235,9,5,2,0
6095.633013364844,2,5,2,1
2636.121563116503,12,0,1,0
4273.982592744796,5,1,0,0
498.13396854349816,10,9,0,0
1673.9233297770406,5,6,2,1
3889.1353680888906,2,0,1,0
692.3600135572967,15,9,2,0
6747.44217736104,8,4,1,0
5745.459649810645,7,0,2,0
7549.351196834716,2,5,4,1
5549.267913182397,4,6,0,1
7523.508971236173,20,7,3,0
4438.327882749265,13,2,4,0
4803.747795440445,4,2,2,1
7815.883581736955,18,0,1,0
5138.822529179762,4,2,3,1
251.13861804166905,20,4,1,0
5791.803199161033,19,5,1,0
7244.222193638639,19,2,0,0
6365.664097105641,1,3,2,1
4672.747014640254,6,4,0,0
5372.071587182663,0,4,1,1
7921.583355067116,20,8,0,0
729.8433976321598,17,7,4,0
5339.62240492275,9,0,1,0
2270.7645680918977,5,1,1,0
5122.52272070643,6,4,4,0
4862.950489192091,11,2,1,0
1231.8873727047558,17,6,3,0
1657.939432693212,10,5,3,0
4974.928476455492,21,1,2,0
1030.1984286936743,18,7,2,0
2125.121096666931,3,4,0,0
6682.78815416533,18,5,0,0
2620.0965904831005,12,7,4,0
3907.0409493759553,18,5,4,0
7529.416979490993,1,9,1,1
1821.0569652513857,8,2,2,0
3120.060008777293,7,6,2,0
4853.629915470648,20,3,2,0
6043.934741384258,13,5,2,0
7213.718826768078,8,5,0,0
7324.2065356502535,12,4,3,0
6214.23739460912,17,0,4,0
1830.505038563517,5,7,4,0
203.3505936903136,22,9,2,0
3073.2725731932123,21,1,2,0
1136.6830636476475,2,3,0,0
5684.549241269193,9,2,0,0
5290.739041671606,9,5,4,0
356.5532747635314,9,0,2,0
6693.567264151954,8,8,2,0
1993.7024139980022,11,4,4,0
3460.6554685508827,23,4,0,0
5345.130214968661,7,3,4,0
3438.2032008837655,23,3,0,0
3533.0959833855472,8,0,0,0
529.6958227092443,16,8,0,0
3214.5411763337306,7,8,2,0
6119.9589062937675,17,3,4,0
7321.834815806849,19,9,0,0
3310.909610821657,16,9,3,1
3391.5686858982353,5,3,0,0
5622.503715057599,9,6,0,0
7542.4621488366865,0,3,0,1
2140.152217213685,20,0,1,0
3523.952931270805,0,8,3,1
6368.806082200647,8,1,2,0
4879.500087145438,19,4,4,0
889.137819991818,2,3,4,0
5023.723220820314,23,7,4,1
1498.0365453556285,5,5,2,0
4084.176392956841,6,6,0,0
4235.180624945206,8,1,3,0
7010.245880988754,4,3,4,1
3702.641720729443,15,3,1,0
2239.1421657759743,1,1,1,0
1851.5759539871724,2,9,3,1
6994.6437540912675,2,3,4,1
1372.2317810737359,19,8,0,0
3409.819144260734,22,7,4,0
1501.4490538409411,9,0,0,0
6187.565800714431,21,7,4,0
3797.609256597079,2,8,1,0
2812.393806001712,14,7,2,0
2891.991626808602,13,9,3,1
6818.45258275022,22,0,0,0
4432.422764584033,3,7,2,0
5744.353469794452,9,4,0,0
7176.822937424223,10,8,3,1
7214.424699944933,10,8,2,0
2631.429889431216,7,5,2,0
7619.84784885535,22,2,3,0
203.88267670677052,22,6,3,0
3017.8003103242445,8,2,0,0
7166.911865783189,7,6,2,0
2200.7218541367783,11,7,3,0
2188.2861953189404,16,4,0,0
2424.4651692297,22,4,4,0
4900.445511851143,14,3,3,0
3509.4705410367587,18,2,2,0
5815.2450166449735,19,7,4,0
7159.810587304503,5,5,3,0
5395.224002668171,4,5,1,1
1639.7114279796162,7,1,2,0
7461.791809372215,17,3,2,0
2119.620522413091,20,4,0,0
1203.4048911486243,20,9,1,0
724.2883944933824,14,4,3,0
4509.253006625994,2,2,1,1
914.5308875328112,13,9,3,1
1114.5131934804829,14,4,0,0
2403.7436923609957,12,4,4,0
2256.815812427288,20,1,1,0
4835.894885105477,19,4,2,0
6534.878509384089,20,2,3,0
6091.990501342125,8,2,1,0
2103.5632154582318,22,4,3,0
1966.2574313979096,16,8,1,0
7726.503283205206,18,1,2,0
70.8487515277212,3,8,3,0
7038.365661816425,19,2,3,0
1601.8295103836276,9,6,4,0
7578.538163102694,21,0,0,0
2741.74674219602,2,0,1,0
3525.612432276552,18,7,2,0
5658.429308485326,8,8,4,1
4703.414066528716,4,2,4,1
2546.9249410060484,13,5,0,0
4432.878172363249,6,2,2,0
5847.001540481276,20,5,1,0
343.4678924904243,5,6,3,0
94.53844551935441,23,4,0,0
3667.245177887766,7,2,3,0
1059.033759339096,1,7,4,0
5316.432610260392,13,4,3,0
1716.3493875383363,21,0,1,0
3465.6445988313894,6,8,1,0
1585.3791403097803,2,2,3,0
4390.12626806425,19,1,3,0
932.8474077796284,21,2,0,0
189.73928803590468,22,6,1,0
413.797446663044,5,9,3,0
7634.296239914903,20,7,2,0
1142.578317794432,13,1,0,0
5669.283633828997,11,6,0,0
548.0700027614959,17,4,0,0
869.7420161202814,11,8,0,0
4073.4656300176307,6,6,3,0
3721.6430865839775,4,0,4,1
7612.884573971757,11,0,2,0
7558.959446900795,8,5,4,0
6237.971097127009,10,8,4,1
4818.804131868162,3,0,3,1
3642.4077375571233,13,2,0,0
2852.6473819557264,11,4,0,0
7576.9649380695655,17,3,3,0
4825.255947340361,6,0,3,0
4634.684858849526,22,9,1,0
1859.0494685424744,0,3,0,0
378.34905399147897,12,3,2,0
7561.782695177558,15,9,1,0
2513.313394463008,4,3,4,0
3543.499241479047,18,2,0,0
921.5463489677262,8,6,3,0
6696.2100176247895,22,0,3,0
225.91650368316536,8,1,3,0
6672.756142982276,11,0,0,0
1126.5786772397944,17,3,2,0
7093.080080486061,23,4,3,1
5839.532235502578,9,9,0,0
1321.5387487459043,16,4,4,0
4528.714852911447,18,1,1,0
2504.6872332699795,23,2,0,0
1429.9736257981097,10,3,0,0
6874.161684291812,15,9,3,1
3231.164518225299,7,5,1,1
3191.356996351233,23,5,1,0
1363.243965078927,14,1,3,0
3067.6100803058007,10,1,2,0
6973.576686399158,6,8,0,0
2908.214040364639,1,1,3,0
7613.070482185805,18,1,2,0
7570.739649171058,8,2,3,0
1163.4647811622315,17,8,4,1
1422.6034719135457,12,5,2,0
6902.079192303454,22,5,2,0
3145.12354680313,0,9,1,0
39.96998835265965,18,4,0,0
2194.605198544441,12,6,3,0
4783.043800598502,13,3,3,0
6395.131397849945,16,9,0,0
1071.44199366061,21,9,0,0
888.7782085117991,19,2,1,0
7377.1307653107915,0,6,0,1
6010.431200741548,4,9,4,1
4720.287908220737,19,0,1,0
6154.648386017445,13,5,2,0
3433.6906186465744,17,1,0,0
6068.853699736467,12,1,2,0
2977.5649152399133,22,7,1,0
1956.5361070783558,11,2,4,1
5833.462303237285,14,8,4,1
3360.2799757973603,23,3,0,0
7851.109949087928,3,5,4,1
2799.1340325532674,8,0,3,0
7374.210727145872,2,9,1,1
7464.0355757938005,21,9,4,1
1938.6143117826455,10,2,1,0
6386.778346796167,14,3,1,0
3467.430668630798,15,4,3,0
7340.6101942066325,6,0,0,0
3603.743559718734,6,3,1,0
5955.708220112242,21,4,3,0
3738.404436264564,8,3,4,0
1826.2670419242852,16,9,2,0
1598.804280912767,12,9,0,0
3406.322398079483,8,6,2,0
6045.179782828648,8,7,3,0
4842.54652402023,19,7,1,0
5510.591172754844,11,2,3,0
2262.19917410188,20,4,0,0
3854.075590931056,18,9,0,0
359.94014342976936,22,7,4,0
6541.171665585174,14,6,3,0
7919.187837107797,17,8,0,0
3257.998105684244,7,9,3,1
92.65440678668908,5,6,4,0
1362.4921532098242,5,1,4,0
5221.952387614599,2,3,3,1
4898.574149039854,2,7,0,1
6303.978433086424,1,8,1,1
2034.80266763374,4,6,1,0
6110.237164799337,19,4,4,0
5505.4322520817395,11,0,0,0
2585.901909222177,5,8,4,1
4366.177743715411,15,5,4,0
1182.454098944122,4,1,4,0
3623.2532049674833,5,9,4,0
7050.172729747349,3,9,3,1
3372.4250817039992,13,1,3,0
6717.335818270999,2,9,0,1
4724.075655251257,16,0,0,0
1539.0543212533423,4,3,2,0
4650.9444263596815,21,9,1,0
4050.3367166107223,20,1,3,0
3192.1374748950902,20,9,0,0
961.4453639309822,5,8,4,1
3336.5857674586023,19,1,3,0
586.7351980358188,3,8,1,0
794.6585659330162,12,0,3,0
3330.2526807970644,7,6,1,0
2446.5249483378675,10,5,2,0
7404.7268852684765,23,5,0,1
3008.767914015263,18,1,1,0
6064.075685966441,22,0,2,0
4244.32897329811,4,9,3,1
5634.164920795472,4,7,0,1
2084.6272842081166,2,7,1,0
7535.530257842441,1,1,1,1
4243.05753283082,2,3,0,0
6651.435949925571,14,3,3,0
2923.5403193415273,6,1,3,0
806.1897356589436,2,8,4,1
5391.324623528186,14,3,3,0
67.03838845770875,10,3,0,0
3804.9673476412386,15,3,2,0
1546.4512118183416,12,4,0,0
5020.867157960721,1,9,1,1
7835.461885737128,19,7,4,0
3717.9012360335646,11,3,4,0
6540.898560922705,20,2,2,0
4064.7345746742126,6,0,1,0
3969.2410486766726,0,1,3,0
7443.735827964329,13,3,3,0
7120.277120629718,23,8,3,1
6287.474719177855,9,0,0,0
2373.564747767689,2,5,3,0
4362.342283712905,10,5,1,0
1795.0583802789515,21,9,4,1
3554.1140008820853,19,2,0,0
3876.283460749526,20,9,3,1
6653.962121153801,14,8,1,0
7168.74678077332,5,9,2,0
3319.8873988598407,17,2,1,0
146.54703836053147,12,0,4,0
6894.88184911589,14,1,1,0
1398.3580346183787,2,3,1,0
4976.946301303697,14,3,0,0
204.64234897087888,23,1,4,0
3199.0542697082115,23,9,3,1
7887.7526154122215,0,5,4,1
810.0453408249058,9,5,2,0
3392.4267502371404,23,2,4,0
2460.6638517686674,17,0,0,0
7241.179546489173,7,9,3,1
6955.374162719305,11,8,4,1
1905.4015886482996,4,3,3,0
654.0963574681972,0,8,0,0
5018.971460518635,7,4,1,0
2694.2678515102593,4,6,2,0
5378.3147028954745,16,2,4,0
261.7974497621767,14,2,3,0
1071.5268852440279,3,7,4,0
5492.546001017284,12,0,0,0
1702.9033891434697,16,7,1,0
6861.413467720401,12,7,0,0
